STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961006,-9999,66,43,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961007,-9999,69,46,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961008,-9999,72,49,54
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961009,-9999,74,54,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961010,-9999,65,41,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961011,-9999,58,37,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961012,-9999,64,36,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961013,-9999,68,36,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961014,-9999,72,43,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961015,-9999,76,43,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961016,-9999,79,47,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961017,-9999,79,50,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961018,-9999,78,55,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961019,-9999,62,34,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961020,-9999,60,31,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961021,-9999,64,31,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961022,-9999,67,46,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961023,-9999,76,45,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961024,-9999,65,38,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961025,-9999,69,39,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961026,-9999,68,39,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961027,-9999,66,56,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961028,-9999,71,63,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961029,-9999,77,64,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961030,-9999,81,64,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961031,-9999,79,43,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961101,-9999,72,44,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961102,-9999,52,41,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961103,-9999,52,26,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961104,-9999,53,28,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961105,-9999,59,28,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961106,-9999,58,43,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961107,-9999,72,49,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961108,-9999,80,46,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961109,-9999,51,36,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961110,-9999,47,33,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961111,-9999,43,26,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961112,-9999,44,23,26
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961113,-9999,45,25,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961114,-9999,43,33,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961115,-9999,40,33,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961116,-9999,52,27,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961117,-9999,55,31,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961118,-9999,60,45,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961119,-9999,52,50,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961120,-9999,59,41,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961121,-9999,62,41,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961122,-9999,54,33,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961123,-9999,45,25,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961124,-9999,56,29,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961125,-9999,63,37,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961126,-9999,55,46,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961127,-9999,55,27,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961128,-9999,46,23,26
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961129,-9999,54,26,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961130,-9999,43,29,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961201,-9999,55,43,53
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961202,-9999,62,27,27
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961203,-9999,52,26,27
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961204,-9999,59,27,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961205,-9999,51,28,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961206,-9999,52,26,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961207,-9999,62,28,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961208,-9999,54,30,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961209,-9999,54,25,26
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961210,-9999,43,23,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961211,-9999,63,25,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961212,-9999,66,61,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961213,-9999,64,45,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961214,-9999,51,29,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961215,-9999,55,29,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961216,-9999,58,31,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961217,-9999,58,34,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961218,-9999,45,32,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961219,-9999,44,25,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961220,-9999,28,16,16
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961221,-9999,30,11,18
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961222,-9999,41,18,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961223,-9999,40,28,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961224,-9999,64,31,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961225,-9999,52,18,20
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961226,-9999,52,18,24
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961227,-9999,46,24,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961228,-9999,50,39,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961229,-9999,63,50,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961230,-9999,70,51,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19961231,-9999,62,55,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970101,-9999,69,46,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970102,-9999,58,47,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970103,-9999,63,56,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970104,-9999,70,50,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970105,-9999,71,54,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970106,-9999,61,38,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970107,-9999,49,32,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970108,-9999,40,28,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970109,-9999,39,30,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970110,-9999,44,29,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970111,-9999,38,10,11
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970112,-9999,25,10,15
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970113,-9999,32,12,13
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970114,-9999,34,13,16
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970115,-9999,41,16,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970116,-9999,57,26,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970117,-9999,38,8,9
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970118,-9999,24,8,19
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970119,-9999,31,19,23
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970120,-9999,42,19,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970121,-9999,50,25,27
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970122,-9999,65,26,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970123,-9999,60,26,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970124,-9999,55,40,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970125,-9999,56,40,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970126,-9999,49,22,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970127,-9999,37,30,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970128,-9999,61,34,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970129,-9999,43,26,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970130,-9999,48,26,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970131,-9999,54,30,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970201,-9999,59,30,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970202,-9999,67,33,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970203,-9999,65,43,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970204,-9999,62,49,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970205,-9999,69,42,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970206,-9999,43,35,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970207,-9999,49,35,39
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970208,-9999,54,39,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970209,-9999,44,34,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970210,-9999,40,35,35
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970211,-9999,36,31,31
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970212,-9999,36,23,25
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970213,-9999,46,24,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970214,-9999,44,37,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970215,-9999,43,28,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970216,-9999,49,23,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970217,-9999,58,26,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970218,-9999,56,26,29
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970219,-9999,67,29,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970220,-9999,67,38,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970221,-9999,74,46,66
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970222,-9999,74,44,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970223,-9999,49,24,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970224,-9999,54,27,28
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970225,-9999,59,28,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970226,-9999,61,37,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970227,-9999,68,43,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970228,-9999,69,53,54
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970301,-9999,70,53,70
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970302,-9999,82,61,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970303,-9999,68,57,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970304,-9999,67,50,53
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970305,-9999,71,43,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970306,-9999,74,36,37
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970307,-9999,53,28,32
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970308,-9999,61,32,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970309,-9999,69,36,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970310,-9999,76,49,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970311,-9999,76,40,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970312,-9999,71,37,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970313,-9999,69,40,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970314,-9999,68,47,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970315,-9999,67,30,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970316,-9999,47,23,30
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970317,-9999,51,27,33
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970318,-9999,63,33,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970319,-9999,64,47,54
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970320,-9999,59,45,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970321,-9999,64,37,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970322,-9999,73,42,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970323,-9999,65,36,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970324,-9999,62,34,40
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970325,-9999,70,40,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970326,-9999,76,46,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970327,-9999,64,33,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970328,-9999,71,42,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970329,-9999,65,50,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970330,-9999,73,41,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970331,-9999,74,37,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970401,-9999,58,29,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970402,-9999,61,34,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970403,-9999,69,33,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970404,-9999,73,38,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970405,-9999,75,46,70
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970406,-9999,83,61,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970407,-9999,77,52,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970408,-9999,77,32,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970409,-9999,63,36,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970410,-9999,55,30,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970411,-9999,63,34,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970412,-9999,75,36,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970413,-9999,72,43,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970414,-9999,53,30,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970415,-9999,58,30,34
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970416,-9999,67,33,36
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970417,-9999,71,36,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970418,-9999,57,36,38
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970419,-9999,62,38,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970420,-9999,63,38,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970421,-9999,68,46,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970422,-9999,56,50,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970423,-9999,69,51,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970424,-9999,54,41,42
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970425,-9999,64,40,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970426,-9999,68,42,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970427,-9999,65,47,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970428,-9999,66,55,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970429,-9999,66,50,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970430,-9999,69,49,51
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970501,-9999,79,51,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970502,-9999,73,42,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970503,-9999,80,45,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970504,-9999,71,47,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970505,-9999,67,39,41
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970506,-9999,71,41,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970507,-9999,77,43,49
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970508,-9999,75,43,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970509,-9999,78,52,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970510,-9999,67,38,46
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970511,-9999,68,37,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970512,-9999,74,42,44
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970513,-9999,76,44,47
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970514,-9999,64,42,45
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970515,-9999,79,45,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970516,-9999,70,36,43
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970517,-9999,65,39,56
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970518,-9999,78,50,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970519,-9999,85,55,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970520,-9999,84,58,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970521,-9999,84,48,50
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970522,-9999,72,47,48
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970523,-9999,75,46,52
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970524,-9999,81,52,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970525,-9999,81,58,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970526,-9999,76,58,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970527,-9999,79,64,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970528,-9999,76,58,58
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970529,-9999,76,54,54
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970530,-9999,62,54,61
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970531,-9999,73,60,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970601,-9999,83,61,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970602,-9999,77,57,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970603,-9999,80,56,57
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970604,-9999,80,57,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970605,-9999,75,59,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970606,-9999,67,53,55
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970607,-9999,76,55,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970608,-9999,66,58,62
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970609,-9999,71,59,60
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970610,-9999,65,57,59
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970611,-9999,79,59,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970612,-9999,78,65,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970613,-9999,80,64,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970614,-9999,86,64,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970615,-9999,79,60,70
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970616,-9999,85,61,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970617,-9999,82,61,72
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970618,-9999,80,68,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970619,-9999,80,61,65
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970620,-9999,86,61,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970621,-9999,88,63,63
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970622,-9999,89,63,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970623,-9999,85,65,70
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970624,-9999,89,65,70
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970625,-9999,90,67,69
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970626,-9999,90,69,72
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970627,-9999,87,70,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970628,-9999,86,67,72
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970629,-9999,86,67,74
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970630,-9999,84,69,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970701,-9999,86,70,71
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970702,-9999,86,67,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970703,-9999,91,68,78
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970704,-9999,95,65,72
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970705,-9999,90,66,69
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970706,-9999,80,58,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970707,-9999,83,61,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970708,-9999,82,61,64
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970709,-9999,88,64,68
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970710,-9999,83,65,67
GHCND:USC00404946,KNOXVILLE EXPERIMENTAL STATION TN US,19970711,-9999,84,63,67
